"Sample ID","Sentence ID","Tree","Parsed","Valid","Sentence"
522,4,0,0,,"finally , grab the pillows from the shelf and arrange them on the chairs"
523,0,0,0,,"fill the kettle with water , place it on the stove , then turn on the burner the kettle is on"
523,1,0,0,,"when the water is done boiling , turn the burner off"
524,3,0,0,,"finally , put the pillow on the couch"
525,1,0,0,,"pick up the random items that are on the floor and put them onto the table"
526,2,0,0,,"when the water has finished boiling , turn the burner off"
527,0,0,0,,"pick up the glass and fill it with water , then set it down on the counter"
527,3,0,0,,"when the ramen has finished cooking , pour the ramen out onto the plate"
527,5,0,0,,"finally , get some silverware and put it next to the plate"
528,2,0,0,,"next , turn the television on"
528,3,0,0,,"open the bag of chips to have some food while you're playing"
528,4,0,0,,"finally , set the controller on the table near one of the chairs"
529,1,0,0,,"the ice cream would be in the freezer , so get that out of the freezer and put a scoop on a plate"
530,1,0,0,,"hook the xbox to the tv and make sure the tv is on the right channel"
530,3,0,0,,"finally , put the pillow on the couch"
531,0,0,0,,"fill the glass with water and place it on the serving area"
531,2,0,0,,"when the instant ramen is finished , put it on the serving area with a fork next to it"
532,1,0,0,,"hook the xbox up to the tv and make sure the tv is on the right channel"
532,3,0,0,,"finally , put the xbox controller on the couch"
533,0,0,0,,"the game disk needs to go into the xbox"
533,1,0,0,,"next , hook the xbox to the tv and turn it on"
533,2,0,0,,"make sure the tv is tuned to the correct channel"
533,3,0,0,,"open the bag of chips and put it on the table in front of the couch facing the tv"
533,4,0,0,,"finally , put the xbox controller on the couch facing the tv"
534,0,0,0,,"the glass has to be filled with water and put on the serving area"
534,1,0,0,,"then , the instant ramen gets some water in it as well"
534,2,0,0,,"heat the ramen in the microwave until it is done , then put it next to the glass on the serving area"
534,3,0,0,,"finally , place a fork near the instant ramen container"
535,1,0,0,,"turn the tv to the appropriate channel for the xbox"
535,4,0,0,,"finally , put the pillows up on the shelf"
536,1,0,0,,"hook the xbox up to the tv and make sure the tv is on the proper channel"
536,2,0,0,,"put the bowl of chips on the table near the couch facing the tv"
536,3,0,0,,"finally , put the xbox controller on the couch facing the tv"
537,1,0,0,,"then , heat the kettle on the stove burner until the water is burning"
537,2,0,0,,"finally , turn off the burner"
538,1,0,0,,"the xbox should be hooked up to the tv , and the tv should be tuned to the proper input channel"
538,2,0,0,,"the chip bag should be emptied into the bowl , and the bowl will go onto the table near the couch facing the tv"
538,3,0,0,,"finally , the xbox controller will be placed on the couch facing the tv"
539,2,0,0,,"next , do the same with the silverware , stacking them next to the dishes"
539,3,0,0,,"follow that by washing the cups/mugs/glasses/kettle , and put them near the other items to dry"
539,4,0,0,,"then , pick up the other items on the counter (salt , syrup , etc) , and place them near the fridge on the counter"
542,4,0,0,,"put xbox remote on top of xbox game"
542,6,0,0,,"arrange couches and chairs to face coffee table"
543,3,0,0,,"then press q to put down the other item"
547,3,0,0,,"move the popped popcorn to the coffee table"
550,1,0,0,,"move chairs in front of the tv in a row"
553,2,0,0,,"take a fork to eat the ramen"
554,0,0,0,,"move the couch to be facing the tv"
557,1,0,0,,"pick up the kettle , instant ramen , chocolate syrup , and energy drink and place them all beside each other on the counter"
558,0,0,0,,"pick up the coke , beer , and bowl and place them all beside each other on the table"
571,3,0,0,,"walk up to the remote on counter"
574,7,0,0,,"move the pillows to ends of the couch"
575,1,0,0,,"go fill it with water from the sink"
575,5,0,0,,"wait until it boils"
576,4,0,0,,"go to the sofa and place the book down"
577,2,0,0,,"arrange all condiments and food items on counter"
579,0,0,0,,"pick up longcup and pour liquid down the sink"
579,1,0,0,,"put longcup in the sink"
580,3,0,0,,"once the water boils , turn off stove burner"
580,6,0,0,,"pick up mug and fill halfway with water"
581,0,0,0,,"pick up the x-box controller place it on the xbox"
583,0,0,0,,"tell me dave website has been visited 5000 times"
588,1,0,0,,"put the kettle on the oven burner and begin cooking the ramen"
589,1,0,0,,"add desired amount of water"
589,4,0,0,,"the water is done when a bunch of  bubbles are rising from the bottom of the pot"
595,18,0,0,,"move couch two feet closer to television"
613,0,0,0,,"turn of tv and select movie in neflix"
616,0,0,0,,"open the refrigerator and take three spoons of ice cream in a cup"
617,0,0,0,,"add three scoops of ice cream in the bowl , add a half cup of coffee"
617,1,0,0,,"put syrup on top"
623,1,0,0,,"add four cups of water and put in the stove for 10 min"
626,0,0,0,,"pull table aside"
627,0,0,0,,"put pillows oven the center couch"
635,2,0,0,,"place on back right burner"
