"Sample ID","Sentence ID","Tree","Parsed","Valid","Sentence"
146,0,1,1,1,"turn on and connect the tv and xbox"
146,1,1,1,1,"add the cd to the disk tray of the xbox"
146,2,0,0,,"turn the volume on the tv up all the way"
146,3,0,0,,"move the tables and chair so that they are on the wall"
146,4,1,1,1,"clear the tables and chairs and put the contents on the shelves"
146,5,1,1,1,"move all drinks to the coffee table"
146,6,1,1,1,"fill the bowl with chips"
146,7,1,1,1,"bring the bowl to the coffee table"
147,0,1,1,1,"grab the ramen on the table"
147,1,0,0,,"go to the sink , fill the ramen cup with water up to the indicated line"
147,2,1,1,1,"put into the microwave and microwave for 3 minutes"
148,0,1,1,1,"open the gamecd with tv"
148,1,0,1,1,"put xbox and its controller in the shelf under the tv"
148,2,1,1,1,"pour chips into the bowl and throw the container into the trash bag"
148,3,0,0,0,"put drinks and food on the middle of the table in front of coaches"
148,4,0,0,0,"put pillows onto the coaches , one for each"
148,5,0,0,0,"arrange coaches around the big table"
148,6,0,0,,"put books on the study desk"
149,0,1,1,1,"take out the trash"
149,1,0,0,,"change the channel so a movie is playing"
149,2,1,1,1,"put food on the table"
150,0,1,1,1,"boil some water and make some coffee"
150,1,1,1,1,"find a white bowl"
150,2,1,1,1,"take ice cream out of the freezer"
150,3,0,0,,"put coffee into the white bowl , then put two scoops of ice cream over that"
150,4,0,0,,"finally , take the syrup on the counter and drizzle it over the ice cream"
151,0,0,0,,"turn on the television , change the channel until you find a movie"
151,1,0,0,,"take the bowl and pour the chips into it; throw away the bag afterwards"
151,2,1,1,1,"take out the trash"
151,3,1,1,1,"put all available pillows on the couches"
152,0,1,1,1,"put the game into the xbox , connect xbox to television"
152,1,1,1,1,"turn on the television"
152,2,0,0,,"move the couch so that it's in front of the xbox"
153,0,0,0,,"boil some water with the pot and pour water into a clean mug"
153,1,1,1,1,"get coffee from the cupboard and pour it into the mug"
153,2,0,0,,"stir the mug with a clean spoon for half a minute"
153,3,1,1,1,"add ice cream and chocolate syrup into the mug"
154,0,1,1,1,"open the gamecd with tv"
154,1,0,0,0,"put xbox and its controller on the table in front of the coaches"
154,2,1,1,1,"pour chips into the bowl and throw the container into the trash bag"
154,3,0,0,0,"put drinks and food on the middle of the table in front of coaches"
154,4,0,0,0,"arrange coaches around the big table"
154,5,0,0,0,"put pillows onto the coaches , one for each"
155,0,1,1,1,"fill the pot with water from the sink and add ramen to the pot"
155,1,0,0,,"heat the pot on the stove until the water boils for two minutes"
156,0,1,1,1,"open the gamecd with tv"
156,1,0,0,0,"put xbox and its controller on the table in front of the coaches"
156,2,1,1,1,"pour chips into the bowl and throw the container into the trash bag"
156,3,0,0,0,"put drinks and food on the middle of the table in front of coaches"
156,4,0,0,0,"put pillows onto the coaches , one for each"
157,0,0,0,,"fill the mug with water from the sink and put it into the microwave oven"
157,1,0,0,,"turn on the oven for 10minutes"
158,0,0,0,,"fill the pot with water up to tow thirds and boil it on the stove for 10 minutes"
159,0,1,1,1,"pour the pot and wash it in the sink"
159,1,0,0,,"fill the pot with water up to two thirds"
159,2,1,1,1,"heat it on the stove for 10 minutes"
160,0,0,1,1,"collect all plates , cups , mugs , pot , and silverware and place them in the sink"
160,1,1,1,1,"empty all cups , mugs , and the pot into the sink"
160,2,0,1,1,"take the syrup bottles and place them in the refrigerator"
160,3,1,1,1,"take the ramen and place it in the cabinet"
161,0,1,1,1,"pick up all cans , bottles , and garbage and put it in the trash can"
161,1,1,1,1,"dump the contents of the bowl into the trash and place it in the sink in the kitchen"
161,2,1,1,1,"take the trash bag outside"
161,3,1,1,1,"place the cd , xbox , and controller in the cabinet under the tv"
162,0,0,1,1,"take all silverware , plates , cups , and pots and place them in the sink"
162,1,1,1,1,"empty the contents of the cups and pot"
162,2,1,1,1,"place the syrup bottles in the refrigerator"
162,3,1,1,1,"put the ramen in the cabinet"
163,0,1,1,1,"dump the bowl into the trash and take the bowl to the kitchen and put it in the sink"
163,1,1,1,1,"take all cans , bottles , and garbage and put it in the trash"
163,2,1,1,1,"take the garbage bag outside"
164,0,0,1,1,"pick up all books and place them on the shelf"
164,1,0,1,1,"take all bottles , cans , and garbage and place them in the trash"
164,2,1,1,1,"take the trash bag outside"
164,3,1,1,1,"put the cd's , controller , and xbox in the cabinet"
164,4,0,1,1,"take the pillows on the shelf and put them on the couches"
165,0,1,1,1,"dump the bowl into the trash and place it in the sink in the kitchen"
165,1,1,1,1,"take all cans , bottles , and garbage and put it in the trash"
165,2,1,1,1,"take the trash bag outside"
165,3,1,1,1,"place all books on the shelf"
165,4,1,1,1,"turn on the xbox and play some music"
166,0,1,1,1,"turn off the tv"
166,1,0,0,,"place anything related to the xbox in the cabinet under the tv"
166,2,1,1,1,"dump the bowl into the trash and take the bowl and place it in the sink in the kitchen"
166,3,1,1,1,"place all cans , bottles , and garbage in the trash"
166,4,1,1,1,"take the trash bag outside"
167,0,1,1,1,"turn off the tv"
167,1,0,0,1,"dump the bowl in the trash and put it in the sink in the kitchen"
167,2,1,1,1,"take all cans , bottles , and trash and put it in the trash can"
167,3,1,1,1,"take the trash bag and put it outside"
167,4,1,1,1,"take the remote off the chair and place it on the table"
167,5,0,0,,"take everything related to the xbox and put it in the cabinet under the tv"
168,0,0,1,1,"take all plates , cups , pots , and silverware and put them in the sink"
168,1,0,1,1,"take all syrup bottles and place them in the fridge"
168,2,1,1,1,"take a pot out of the cabinet and fill it with water"
168,3,0,0,,"put it on the back burner and boil the water"
168,4,0,0,,"open the ramen and pour in enough water"
168,5,1,1,1,"take a cup out of the cabinet and pour the ginger ale on the counter into it"
168,6,0,0,,"give the ramen and ginger ale to who wants it"
169,0,1,1,1,"place the ice cream in the freezer"
169,1,1,1,1,"place all syrup bottles in the fridge"
169,2,0,1,1,"take all pots , cups , plates , and silverware and put them in the sink"
170,0,1,1,1,"turn off the tv"
170,1,1,1,1,"empty the bowl into the trash and take it to the kitchen"
170,2,0,0,,"take anything related to the xbox and put it in the cabinet under the tv"
170,3,1,1,1,"put all books on the shelf"
170,4,1,1,1,"put cans and bottles in the trash"
170,5,1,1,1,"take the trash bag outside"
171,0,0,0,,"take the icecream out of the freezer and put several scoops in the cup with the coffee in it"
171,1,0,0,,"put chocolate and vanilla syrup on top"
172,0,0,0,,"take the pot , fill it halfway with water , put in on the right burner and turn it on"
172,1,0,1,1,"wait until the water is boiling , and then take the egg from the fridge and place it in the pot for 3 minutes"
172,2,0,0,,"take the egg out of the pot , place it in the bowl , and then take a cup from the counter and fill it with cold water from the sink"
173,0,0,0,,"boil some water in a clean pot"
173,1,0,0,,"open the ramen and put enough water in"
174,0,0,0,,"dump the bowl into the trash and take the bowl to the kitchen"
174,1,1,1,1,"take cans , bottles , and trash and put it in the trash can"
174,2,1,1,1,"put all books on the shelf"
174,3,1,1,1,"take out the trash"
174,4,0,1,1,"take the pillows off the shelf and put them on the couch"
174,5,0,0,,"turn all chairs to face the tv"
175,0,0,0,,"fill a clean pot with water and boil it"
175,1,0,0,,"open the ramen and put enough water in"
176,0,1,1,1,"take the boiled egg out of the fridge , place it on the plate"
176,1,0,0,,"fill the cup with energy drink until halfway full , and then serve both the egg and the cup"
176,2,0,1,1,"also , bring the salt shaker"
177,0,0,1,1,"take all bottles , cans , and trash and put them in the trash can"
177,1,0,0,,"put everything related to the xbox on the shelf"
177,2,0,0,,"dump the bowl into the trash and take the bowl to the kitchen"
177,3,1,1,1,"take the trash bag outside"
177,4,1,1,1,"put all textbooks on the center table"
178,0,1,1,1,"put the ramen in the cabinet"
178,1,1,1,1,"put the syrups into the fridge"
178,2,0,1,1,"take all cups , plates , bowls , pots , and silverware and put them into the sink"
179,0,0,0,,"take the ice cream out of the freezer and put several scoops into the cup with the coffee in it"
179,1,0,0,,"pour chocolate and vanilla syrup on top"
180,0,1,1,1,"take the pot on the counter and fill it with water"
180,1,1,1,1,"boil it"
181,0,0,0,,"change the channel to channel 5"
181,1,1,1,1,"fill the bowl with chips and bring it to the coffee table"
181,2,1,1,1,"take the pillow from the shelf and bring it to the couch"
182,0,0,0,,"dump the bowl into the trash and take the bowl and the plate to the kitchen"
182,1,0,1,1,"take all bottles , cans , and trash and put them in the trash can"
182,2,1,1,1,"put all books on the shelf"
182,3,1,1,1,"take the trash bag outside"
182,4,1,1,1,"put the xbox in front of the tv and put in the game"
183,0,0,1,1,"bring me the coffee from the microwave"
183,1,0,1,1,"bring me the boiled egg from the fridge on a plate"
183,2,0,1,1,"serve them to me at the counter"
184,0,1,1,1,"take pot , fill it with water from the sink , and put in on the burner"
184,1,0,0,,"turn the burner on , and wait until the water boils"
185,0,1,1,1,"dispose of trash"
185,2,1,1,1,"dispose of can"
185,4,1,1,1,"place guiness book on table"
186,0,0,1,1,"collect all books from the room and place them on the coffee table"
186,1,1,1,1,"turn off the tv and put away the xbox"
186,2,1,1,1,"place chips in the bowl and put it on the coffee table"
187,0,1,1,1,"place game in xbox"
187,2,1,1,1,"turn on xbox"
187,4,1,1,1,"place food on table"
187,6,1,1,1,"move couch in front of television"
188,0,1,1,1,"take pot"
188,1,1,1,1,"fill it with water from the sink"
188,2,0,0,,"put it on the already lit burner"
188,3,0,0,,"wait until it boils"
189,0,1,1,1,"pick up long cup and carry it to the tap"
189,1,1,1,1,"fill long cup with water"
189,3,1,1,1,"open refrigerator , take out food"
189,4,0,0,1,"place in microwave and heat"
189,5,1,1,1,"place food on plate"
190,0,1,1,1,"remove the xbox from the desk"
190,1,1,1,1,"place all  books in room on the desk"
190,2,1,1,1,"place chips in bowl"
190,3,1,1,1,"turn off tv"
191,0,1,1,1,"pick up the cd and put it in the xbox"
191,2,1,1,1,"open both drinks on the table"
191,4,1,1,1,"dispose of trash in the trash can"
192,0,1,1,1,"put the game in the xbox and turn it on"
192,1,0,1,1,"connect the xbox to the tv , and turn both on"
192,2,1,1,1,"put the chips in the bowl and put it on the table"
192,3,0,1,1,"bring all the drinks in the room and put them on the table"
192,4,1,1,1,"put all pillows on the couch"
193,0,1,1,1,"put the game in the xbox"
193,2,1,1,1,"place the xbox in front of the television"
193,4,1,1,1,"place the bottle on the table"
193,6,1,1,1,"move the couch in front of the television"
194,0,0,0,,"organize the chairs so that they face the tv"
194,1,1,1,1,"put the pillows on the chairs"
194,2,1,1,1,"put the chips in the bowl"
194,3,0,0,,"turn to channel 3 on the tv"
195,0,1,1,1,"get instant ramen cup"
195,1,0,0,,"fill up with water from the sink to the right amount"
195,2,0,0,,"put in microwave , and cook for specified time"
196,0,0,0,,"take the ramen and remove the top , and fill the cup with water"
196,1,1,1,1,"place the ramen in the microwave and heat"
197,0,1,1,1,"take the book off the shelf and place it on the table"
197,1,1,1,1,"turn off the tv"
197,2,1,1,1,"place bowl of food on the table"
198,0,1,1,1,"bring energy drink from the fridge"
198,1,1,1,1,"bring boiled egg from the fridge"
198,2,0,0,,"put energy drink in class and egg on plate"
199,0,0,0,,"put cd into tv to watch movie"
199,1,1,1,1,"bring chips and place in bowl on coffee table"
199,2,0,1,1,"take pillows and put them on the couch"
200,0,1,1,1,"pick up the mug and fill it with water from the refrigerator"
200,1,1,1,1,"take out food from the refrigerator , place it on a plate and then heat it in the microwave"
200,2,1,1,1,"place the mug and plate on the table"
201,0,0,0,,"turn on tv to channel 6"
201,1,1,1,1,"push coffee table against wall"
201,2,1,1,1,"push chairs against wall"
201,3,0,1,1,"put chips in bowl and serve"
202,0,1,1,1,"pick up the mug of coffee and pour it on a plate"
202,1,1,1,1,"open the refrigerator and scoop some ice cream onto the plate"
202,2,1,1,1,"take the syrup bottle and squeeze some on the plate"
203,0,0,0,,"turn tv on to channel 5"
203,1,1,1,1,"clean up xbox and xbox controller"
203,2,1,1,1,"push all furniture against wall"
203,3,0,0,,"put all drinks on end table , and fill bowl with chips"
204,0,1,1,1,"clean all dishes in the sink"
204,1,1,1,1,"place ramen in cabinet"
204,2,1,1,1,"place syrup in the fridge"
205,0,0,0,,"take pot , fill with water , put on burner , and turn burner on , wait until water boils"
206,0,1,1,1,"take the cd and put it in the xbox"
206,1,0,0,,"place the bag of chips and the bottle on the low table"
206,2,1,1,1,"dispose of trash"
207,0,0,0,,"turn on the television to channel three"
207,2,1,1,1,"put the coke and the bag of chips on the table"
207,3,1,1,1,"put beer under the table"
207,5,0,0,,"move each table to a corner of the room"
207,6,1,1,1,"move all the sofas or chairs next to the wall"
208,0,1,1,1,"put egg on plate"
208,1,0,1,1,"bring me plate with egg on it"
208,2,0,1,1,"bring me a coke"
209,0,0,1,1,"take all dishes out of the sink and place them on the counter"
209,1,1,1,1,"put all bottles in the refrigerator"
209,2,1,1,1,"turn off the stove"
210,0,1,1,1,"put everything on the table onto the shelves"
210,1,1,1,1,"place chip bag in garbage bag"
210,2,1,1,1,"take out garbage"
211,0,1,1,1,"turn on tv"
211,1,0,0,,"turn to channel 3"
211,2,1,1,1,"bring chips in bowl and place on coffee table"
211,3,1,1,1,"bring pillows from shelf and place on couches"
212,0,1,1,1,"take the mug out of the microwave and pour it on the plate"
212,1,0,0,,"take ice cream out of the freezer and scoop some onto the plate"
212,2,1,1,1,"pick up the bottle of syrup and squeeze some on the plate"
213,0,1,1,1,"put the book on the table"
213,2,1,1,1,"shut down the tv"
213,4,1,1,1,"put away the coke and the beer"
214,0,0,0,,"take the mug out of the microwave and pour it in the bigger plate"
214,1,0,0,,"take the ice cream out of the freezer and scoop some onto the same plate"
214,2,0,0,,"pick up the bottle of syrup and squeeze some onto the bigger plate"
215,0,1,1,1,"put the pot on the stove"
215,2,0,0,,"turn on the stove until the water is 100 degrees celcius"
215,3,1,1,1,"turn off the stove"
216,0,1,1,1,"pick up the game and put it in the xbox"
216,1,0,1,1,"take the bag of chips and the bowl and place them on the coffee table"
216,2,1,1,1,"move the couch closer to the television"
217,0,1,1,1,"pick up the cd and put it in the xbox"
217,1,0,0,,"make sure all food is on the coffee table"
217,2,1,1,1,"dispose of trash and place bottle on the coffee table"
218,0,1,1,1,"pick up the pot and put it under the faucet"
218,1,1,1,1,"fill the pot with water"
218,2,1,1,1,"place the pot on the stove"
218,3,1,1,1,"turn on the stove"
218,4,1,1,1,"turn off the stove when the water is boiling"
219,0,0,1,1,"take the mug and pour its contents on a plate"
219,1,0,0,,"take ice cream out of the freezer and scoop some onto the same plate"
219,2,0,0,,"pick up the bottle of syrup and put some on the scooped ice cream"
220,0,0,0,,"put pot in the sink and toggle the tap until the pot is 80 percent full"
220,1,0,1,1,"then put the pot on the stove and turn on the stove"
220,2,0,0,,"turn on the stove until water temperature is 100 degrees celcius"
220,4,1,1,1,"close the microwave and turn on for four minutes"
220,5,0,1,1,"then turn off the microwave and remove the mug"
221,0,0,0,,"pick up the instant ramen and take off the top"
221,1,1,1,1,"fill the container with water from the faucet"
221,2,1,1,1,"put the container in the microwave and turn on the microwave"
221,3,0,0,,"turn off the microwave after a few minutes"
222,0,1,1,1,"take the cd and put it in the xbox"
222,1,1,1,1,"place the bowl and the chips on the table in front of the couch"
222,2,1,1,1,"dispose of trash"
223,0,1,1,1,"place the bowl of food on the table in front of the couch"
223,1,0,0,,"make sure the tv is off"
223,2,0,0,,"make sure there is a book on the table in front of the couch"
224,0,1,1,1,"turn off the tv"
224,2,1,1,1,"put the bag of chips on the shelf"
224,3,0,1,1,"also , put the beer , the coke and the bowl on the shelf"
224,5,0,0,,"look for books and if you find any put them on the table"
225,0,1,1,1,"put the pot on the stove and turn on the stove"
225,1,0,0,,"wait until the water has a temperature of 100 degrees celsius"
226,0,0,0,,"put the pot in the sink and turn on the tap until the pot is ten percent full"
226,1,0,1,1,"then turn of the tap"
226,3,1,1,1,"put ramen in the pot and put the pot on the stove"
226,4,0,0,1,"turn on the stove for two minutes then turn it off"
227,0,1,1,1,"take the mug of coffee and add ice cream to it"
227,1,0,1,1,"then , add chocolate syrup to the mug"
228,0,1,1,1,"place the book on the shelf"
228,2,1,1,1,"put the xbox on the table next to the lamp"
228,4,1,1,1,"put garbage bag in the garbage bin"
229,0,1,1,1,"take the ramen and add it to the pot"
229,1,0,0,,"put the pot in the sink and turn on the tap until the pot is ten percent full"
229,2,0,1,1,"then , put the pot on the stove and turn on the stove for two minutes"
230,0,0,0,,"turn on the tv and scroll down to the movie channel"
230,2,1,1,1,"put the bowl on the table"
230,4,1,1,1,"put the pillow on the big chair"
231,0,1,1,1,"put the garbage bag in the garbage bin"
231,2,1,1,1,"put all books on the shelf"
231,4,1,1,1,"place the xbox on the table"
232,0,0,0,,"place the plate on the main table"
232,1,1,1,1,"open the bottle of canada dry and pour into the long glass"
233,0,0,0,,"make coffee if there is none"
233,1,0,0,,"look for ice cream and if you find any , add it to the coffee mug"
233,2,0,1,1,"then add syrup to the mug"
234,0,0,0,,"put the table in one corner"
234,1,1,1,1,"put the coke , beer and the bowl on the table"
234,3,1,1,1,"turn on the xbox"
234,5,0,0,,"bring the large couch one meter away from the tv"
235,0,1,1,1,"prepare ramen and place in the mug"
235,1,1,1,1,"place the mug next to the plate on the kitchen table"
235,3,1,1,1,"put food on the plate"
236,0,0,0,,"place the pot in the sink and turn on tap until the pot is 80 percent full then turn off the tap"
236,1,1,1,1,"place the pot on the stove"
236,2,0,0,,"turn on the stove until the water temperature is 100 degrees celcius"
237,0,1,1,1,"put all books of the shelf"
237,1,1,1,1,"put the garbage bag in the garbage bin"
237,3,1,1,1,"place the cd on the shelf"
238,0,1,1,1,"turn on the tv to a music channel"
238,2,1,1,1,"put the beer on the table"
238,3,0,0,,"put the table in one corner of the room"
238,5,1,1,1,"put all chairs next to the wall"
239,0,1,1,1,"put all chairs next to the wall"
239,2,0,0,,"put the table in one corner of the room"
239,4,1,1,1,"change the tv channel to a music channel"
240,0,0,0,,"clear table by dumping contents of bowl in sink and throwing away beer and coke in trash"
240,1,0,1,1,"take books from shelf and put them on the table"
240,2,0,0,,"take remote from shelf and turn off the tv , then replace remote on shelf"
240,3,1,1,1,"throw out trash bag"
241,0,0,0,,"fill the pot with water and put it on the back right burner which is on"
241,1,1,1,1,"open the ramen cup"
241,2,0,1,1,"when the water is boiling , pour it into the ramen cup"
242,0,1,1,1,"arrange couches in front of the tv , put the far cry game inside the xbox , turn on the tv and the xbox , and put out coke cans and open the chips bag"
243,0,0,0,,"take the dishes and place them on top of each other"
243,1,1,1,1,"stack the cups"
243,2,0,0,1,"put the bottles away in the appropriate cabinets"
244,0,1,1,1,"pick up remote and switch channel to a music channel"
244,1,0,1,1,"remove beer , bowl , and trash bag on floor and dispose"
244,2,1,1,1,"clean bowl in kitchen , and place chips in bowl"
244,3,1,1,1,"place bowl on table"
244,4,0,0,,"move chairs aside to the walls to make room"
245,0,1,1,1,"put all the bowls , cups , pots , and utensils in the sink"
245,1,0,0,,"put perishable items in the refrigerator"
246,0,1,1,1,"take the red cup and fill it with water at the sink"
246,1,0,0,,"place the cup in the microwave and heat until it is the appropriate temperature"
247,0,1,1,1,"take the mug in the microwave and go to the sink and add water to it"
247,1,0,0,,"after there is water in the mug put the mug back in the microwave and set it to no more than 3 minutes"
248,0,0,0,,"place the game back in its case"
248,1,0,1,1,"pick up the books and put them all on the desk"
248,2,1,1,1,"put the cans , bottles , and chip bag in the trash bin"
249,0,1,1,1,"wash mug , long cups , spoon and bowl and place in cabinets"
249,1,1,1,1,"wash pot and place on stove"
249,2,1,1,1,"place chocolate and vanilla syrup , and ramen in pantry"
250,0,1,1,1,"take a cup and fill it with water from the sink"
250,1,1,1,1,"make ramen and put it in a plate"
250,2,0,0,,"take both items and serve them to whomever it is meant for"
251,0,1,1,1,"take pot over to the sink , turn on the tap , and fill with water"
251,1,1,1,1,"turn off the water"
251,2,0,0,,"take pot over to stove , place on any burner , and turn on the fire for that burner"
251,3,1,1,1,"wait"
251,4,0,0,,"once there is steam rising and bubbles , turn off fire"
252,0,1,1,1,"get the ice cream and the syrup from the counter and put it on the plate"
252,1,0,1,1,"then get the mug with coffee in it and also place it by the plate with the ice cream and syrup"
253,0,0,0,,"turn tv on with remote and find movie (lincoln)"
253,1,1,1,1,"take bag of chips and place on table"
253,2,1,1,1,"take pillow from shelf and place on a sofa"
253,3,0,0,,"throw away beer and soda , and place book of records on shelf with brown book"
254,0,0,0,,"turn the tv on and change the channel to one with music"
254,1,1,1,1,"get food and put it on the coffee table"
254,2,1,1,1,"pick up the controller on the floor and place on the table"
254,3,1,1,1,"throw out the bottle"
255,0,0,0,,"make sure the tv is off first"
255,1,0,0,,"then get the books needed to study and put it on the table"
255,2,0,0,,"then take the chips bag and pour its contents inside the bowl next to it and bring the bowl to the table near the couches"
256,0,1,1,1,"take pot on counter and fill it with water from the sink"
256,1,1,1,1,"place the pot on a burner on the stove"
256,2,0,0,,"turn on the burner and let the water boil"
256,3,0,0,,"once it is boiling , open the lid of the ramen cup and pour boiling water in until it reaches the top of the container"
257,0,1,1,1,"open fridge and freezer and pick a drink"
257,1,0,0,,"remove boiled egg as well and place on plate"
257,2,0,0,,"pour said drink in a long cup or mug"
257,3,0,0,,"bring cup , plate , and possibly salt to whomever is eating , with plate in one hand and drink in the other"
258,0,0,0,,"get the tall cup with water in it and put it in the microwave"
258,1,0,0,,"set the microwave for no more than 3 minutes"
258,2,0,0,,"then take the ramen on the counter and pour its contents in the cup that was in the microwave"
259,0,1,1,1,"throw out the bottle , can and chips"
259,1,1,1,1,"pick up the xbox and controller and place on coffee table"
259,2,0,0,,"stack the books neatly on the shelf"
260,0,0,1,1,"get the pillows and move them onto the couches"
260,1,0,1,1,"then turn on the tv and put a movie inside the xbox"
260,2,1,1,1,"move the xbox remote to the table in front of the couches"
261,0,1,1,1,"dump contents of mug , long cup , and pot in sink"
261,1,0,0,,"wash mug etc by soaping with sponge (robot waterproof?) , turning on the water , rinsing , turning off water"
261,2,1,1,1,"put mug and long cup with the plate"
261,3,1,1,1,"put pot on sink"
261,4,0,0,,"put icecream in freezer (open door , place on shelf , close door)"
261,5,1,1,1,"put syrup , ramen , and salt in pantry"
262,0,0,1,1,"bring xbox and controller closer to the tv and set up"
262,1,1,1,1,"put the game in"
262,2,1,1,1,"empty bowl and pour chips in"
262,3,1,1,1,"place on coffee table"
262,4,1,1,1,"get pillows from shelf and arrange on couch"
263,0,1,1,1,"put away pillows , empty bowl , throw out drinks"
263,1,1,1,1,"place controller with xbox"
263,2,0,0,,"put books on one shelf"
264,0,0,0,,"go to the refrigerator and open it to get the boiled egg and the coke can"
264,1,0,1,1,"then go to the counter and get the plate and put the egg on the plate"
265,0,0,0,,"gather ingredients (egg from fridge , ramen from counter) microwave water in cup , or boil water in pot (process described in previous scenario)"
265,1,0,0,,"pour boiling water in ramen cup after opening the cup and removing soup base"
265,2,0,0,,"pour soup base"
265,3,1,1,1,"peel egg and add to ramen and throw shell in trash"
266,0,0,0,,"turn on tv and make sure the volume is up for music"
266,1,1,1,1,"pour the chips into the bowl and place on coffee table"
266,2,1,1,1,"take the xbox off the floor and place on shelf"
267,0,0,0,,"take the dishes and stack neatly"
267,1,0,0,,"put the bottles in the appropriate cabinet"
268,0,1,1,1,"open freezer , remove icecream , close freezer"
268,1,0,0,,"get spoon and plate , open ice cream , scoop and place on plate , close ice cream , replace in fridge"
268,2,1,1,1,"get mug with coffee and pour over ice cream"
268,3,1,1,1,"place mug in sink"
268,4,1,1,1,"get chocolate syrup and pump over ice cream"
269,0,0,0,,"turn off the tv , put all the pillows back on the top shelf , empty the contents of the bowl , throw out empty bottles and cans , and take out the trash"
270,0,0,0,,"put coffee in the tall glass"
270,1,0,0,,"take out the ice cream and using a spoon , scoop some into the cup"
270,2,0,0,,"take the chocolate syrup and drizzle some on top"
271,0,1,1,1,"throw out beer and coke"
271,1,1,1,1,"throw out trash bag"
271,2,0,1,1,"fluff pillows on couch and stand them up"
271,3,0,0,,"put book of records on shelf with other books"
272,0,1,1,1,"take the pot , place it under the sink and fill it with water"
272,1,0,0,,"put the pot on the stove and turn on its respective burner"
272,2,0,0,,"keep it on until the water comes to a boil"
273,0,1,1,1,"turn on xbox"
273,1,0,0,,"take far cry game cd and put in xbox by pressig eject to open drive"
273,2,0,0,,"throw out beer , coke , and sketchy stuff in bowl"
273,3,0,0,,"take pillows from shelf and distribute among couches"
274,0,0,0,,"set up the xbox and put in the desired movie to watch"
274,1,0,0,,"turn on the tv and xbox appropriately"
274,2,0,0,,"dump the bowl's contents and fill it with chips"
274,3,0,0,,"put the pillows on the couches up against the back cushion"
275,0,1,1,1,"take ice cream from freezer and scoop with spoon into the mug with coffee in it"
275,1,0,0,,"replace ice cream in freezer"
275,2,1,1,1,"take vanilla syrup and pour over icecream"
276,0,0,0,,"take book of records and place on table with brown book"
276,1,0,0,,"the tv is already turned off"
276,5,0,0,,"throw out open beer and coke"
276,6,0,0,,"chips are good"
277,0,0,0,,"take book of records and place on table with brown book"
277,1,0,0,,"the tv is already turned off"
277,5,0,0,,"throw out open beer and coke"
277,6,0,0,,"chips are good"
278,0,0,0,,"turn on tv with remote and turn to lincoln"
278,1,1,1,1,"pour chips into the bowl next to it and put bowl on the table"
278,2,1,1,1,"throw out coke and beer"
278,3,0,0,,"go to shelf and pick up pillows and distribute on couches"
279,0,1,1,1,"rearrange the couch seats around the coffee table"
279,1,1,1,1,"place the bowl on the coffee table"
279,2,0,0,,"put all the books together on the desk"
279,3,1,1,1,"throw out empty things"
280,0,1,1,1,"take boiled egg from fridge"
280,1,0,0,1,"peel and throw out shell"
280,2,1,1,1,"put on plate"
280,3,0,0,,"take plate along with the mug with coffee in it to hungry person"
281,0,0,0,,"keep all books together on the shelf"
281,1,0,0,,"make sure the tv is off"
281,2,1,1,1,"put the chips on the coffee table"
282,0,0,0,,"take remote and turn channel to lincoln"
282,1,0,0,,"pick up chips and tilt bag to pour chips into the bowl next to it"
282,2,1,1,1,"bring the bowl over to table"
282,3,1,1,1,"dispose of the chip bag"
282,4,1,1,1,"dispose of coke and beer"
282,5,1,1,1,"go to shelf and take pillows down"
282,6,1,1,1,"take pillow over to couches and place on couch"
283,0,0,0,,"set up the xbox and tv and turn both on"
283,1,1,1,1,"put the movie in"
283,2,1,1,1,"put the chips on the table and dump the bowl"
283,3,1,1,1,"put the pillows on the couch"
284,0,1,1,1,"turn on the tv , put the video game in the xbox , arrange couches around the tv , put the chips inside the bowl"
285,0,1,1,1,"throw out chips , coke and beer"
285,1,1,1,1,"take brown book and place on shelf with cd"
285,2,1,1,1,"take xbox game controller and put with xbox"
285,3,1,1,1,"take pillows from shelf and put on couches"
285,4,1,1,1,"take bowl from floor and place in kitchen"
285,5,1,1,1,"throw out the trash"
286,0,1,1,1,"take the coffee out of the microwave"
286,1,1,1,1,"pour the ramen into the bowl"
286,2,0,0,,"carry both and serve to whomever"
287,0,0,0,,"dump the coffee in the mug in the sink , put all perishable items in the refrigerator , put all the dishes , utensils , and pots in the sink"
288,0,1,1,1,"put the pot on the stove and boil the water"
288,1,0,1,1,"when boiling , place in the cup with instant ramen"
288,2,0,0,,"wait a few minutes for it to cook"
289,0,0,0,,"take glass and put water in glass via sink"
289,1,1,1,1,"remove mug with coffee from microwave"
289,2,1,1,1,"put glass in microwave"
289,3,0,0,,"once water is boiled/hot , remove from microwave"
289,4,1,1,1,"open noodles and pour water in noodles"
289,5,1,1,1,"wait"
290,0,0,0,,"make sure the tv is turned off , take the chips and pour its contents in the bowl , and arrange the needed books on the table"
291,0,0,0,,"empty the contents of the mug and put the dirty dishes and utensils inside the sink"
292,0,0,0,,"turn off right back burner"
292,1,1,1,1,"take ice cream from freezer and scoop with spoon and put in mug with coffee"
292,2,0,0,,"replace ice cream in freezer"
292,3,1,1,1,"take vanilla syrup and pour over ice cream"
293,0,0,1,1,"put the game in the xbox , take the chips and pour its contents in the bowl , arrange the couches around the tv , turn on the tv , and place the xbox controller on the table"
294,0,1,1,1,"get the egg from the fridge and put it on the plate"
