"Sample ID","Sentence ID","Tree","Parsed","Valid","Sentence"
279,3,1,1,1,"throw out empty things"
280,0,1,1,1,"take boiled egg from fridge"
280,2,1,1,1,"put on plate"
281,2,1,1,1,"put the chips on the coffee table"
282,3,1,1,1,"dispose of the chip bag"
282,4,1,1,1,"dispose of coke and beer"
282,5,1,1,1,"go to shelf and take pillows down"
283,1,1,1,1,"put the movie in"
283,2,1,1,1,"put the chips on the table and dump the bowl"
283,3,1,1,1,"put the pillows on the couch"
284,0,1,1,1,"turn on the tv , put the video game in the xbox , arrange couches around the tv , put the chips inside the bowl"
285,0,1,1,1,"throw out chips , coke and beer"
285,1,1,1,1,"take brown book and place on shelf with cd"
285,2,1,1,1,"take xbox game controller and put with xbox"
285,3,1,1,1,"take pillows from shelf and put on couches"
285,4,1,1,1,"take bowl from floor and place in kitchen"
285,5,1,1,1,"throw out the trash"
286,1,1,1,1,"pour the ramen into the bowl"
288,0,1,1,1,"put the pot on the stove and boil the water"
289,1,1,1,1,"remove mug with coffee from microwave"
289,2,1,1,1,"put glass in microwave"
289,4,1,1,1,"open noodles and pour water in noodles"
289,5,1,1,1,"wait"
292,1,1,1,1,"take ice cream from freezer and scoop with spoon and put in mug with coffee"
292,3,1,1,1,"take vanilla syrup and pour over ice cream"
