"Sample ID","Sentence ID","Tree","Parsed","Valid","Sentence"
285,3,1,1,1,"take pillows from shelf and put on couches"
285,4,1,1,1,"take bowl from floor and place in kitchen"
285,5,1,1,1,"throw out the trash"
286,1,1,1,1,"pour the ramen into the bowl"
288,0,1,1,1,"put the pot on the stove and boil the water"
289,1,1,1,1,"remove mug with coffee from microwave"
289,2,1,1,1,"put glass in microwave"
289,4,1,1,1,"open noodles and pour water in noodles"
289,5,1,1,1,"wait"
292,1,1,1,1,"take ice cream from freezer and scoop with spoon and put in mug with coffee"
292,3,1,1,1,"take vanilla syrup and pour over ice cream"
294,0,1,1,1,"get the egg from the fridge and put it on the plate"
295,0,1,1,1,"take the cup and pour water in it"
300,0,1,1,1,"put the xbox controller and food on the table in front of the couch"
300,1,1,1,1,"put away the math book"
301,0,1,1,1,"boil some water"
301,1,1,1,1,"make coffee"
301,2,1,1,1,"pour some water into a bowl and put the instant ramen in it"
302,1,1,1,1,"pour the bag of chip into the bowl"
303,0,1,1,1,"put xbox and xboxcontroller into the tv stand"
303,1,1,1,1,"throw the trash bag into the garbage bin"
304,0,1,1,1,"place glass , long cup , long cup , mug and canada dry on the table against the wall"
304,1,1,1,1,"put the spoon and plate into the sink"
305,0,1,1,1,"place glass , long cup , long cup , mug and canada dry on the table against the wall"
305,1,1,1,1,"put the spoon and plate into the sink"
306,0,1,1,1,"fill the pot with water and put it on the stove"
306,1,1,1,1,"boil the water"
306,2,1,1,1,"put the instant ramen in the pot"
306,3,1,1,1,"cook for 3 minutes"
307,0,1,1,1,"put the brown book on the coffee table"
307,1,1,1,1,"turn off tv"
307,2,1,1,1,"pour the bag of chip into the bowl and place it on the coffee table"
308,0,1,1,1,"put the brown book on the coffee table"
308,1,1,1,1,"turn off tv"
308,2,1,1,1,"pour the bag of chip into the bowl and place it on the coffee table"
309,0,1,1,1,"fill the pot with water from tap"
309,1,1,1,1,"place it on the stove"
309,2,1,1,1,"turn the stove on"
310,0,1,1,1,"grasp the coffee mug and put it near the fridge"
310,1,1,1,1,"open the freezer and put a spoon of ice cream in the mug"
312,1,1,1,1,"place the brown book on the desk"
312,2,1,1,1,"turn off tv"
313,2,1,1,1,"pour some chocolate syrup"
314,0,1,1,1,"take a scoop of ice cream and put it on the plate"
315,0,1,1,1,"grasp the pot and walk to the sink"
315,2,1,1,1,"put the pot on the stove"
315,3,1,1,1,"turn on the burner"
315,4,1,1,1,"turn off the burner when the water is boiling"
316,0,1,1,1,"empty mug , cup and glass in the sink , and then place them in cupboards"
318,0,1,1,1,"get xbox from the shelf and place it on the table"
320,0,1,1,1,"put everything on the floor to the tables"
320,1,1,1,1,"clean the floor"
321,0,1,1,1,"take the coffee and then mix with ice cream and syrup"
322,0,1,1,1,"get out the ramen and then cook it"
323,0,1,1,1,"get the books and close the tv and prepare food"
332,0,1,1,1,"put all silverwear into the sink"
333,1,1,1,1,"turn off the tv"
335,0,1,1,1,"fill the long cup with ramen"
335,2,1,1,1,"add the water to the long cup and microwave"
336,0,1,1,1,"put the xbox equipment inside the cupboard"
336,2,1,1,1,"put the garbage bag into the garbage bin"
337,0,1,1,1,"plug the xbox into the tv"
337,2,1,1,1,"put the cd with music into the xbox"
337,3,1,1,1,"run the xbox with the music cd"
337,6,1,1,1,"put the xbox equipment in the cupboard"
338,0,1,1,1,"connect the xbox to the tv"
338,1,1,1,1,"turn on the tv and xbox"
338,4,1,1,1,"arrange the couch"
339,0,1,1,1,"place all dishes and utensils from the counter into the sink"
340,0,1,1,1,"put the utensils , cups , pots , plates into the sink"
341,0,1,1,1,"prepare the ramen in a long cup and microwave"
341,1,1,1,1,"fill the mug with water"
341,2,1,1,1,"bring it to me"
343,0,1,1,1,"take the mug and add coffee"
343,1,1,1,1,"place a scoop of icecream from the freezer and syrup into it"
344,2,1,1,1,"put all cds and books on the shelves"
345,0,1,1,1,"plug the xbox into the tv"
345,1,1,1,1,"turn on the xbox and the tv"
345,2,1,1,1,"put the bowl of chips and bag of chips on the table"
345,3,1,1,1,"put the xbox controller on table"
346,0,1,1,1,"take the coffee from the microwave and place it on a counter"
347,0,1,1,1,"fill the mug with a drink from the freezer or water"
348,0,1,1,1,"set up the tv and the xbox"
348,1,1,1,1,"put the movie into the xbox"
349,0,1,1,1,"find the videogame and put it inside the xbox"
349,1,1,1,1,"set up the xbox with the tv"
349,2,1,1,1,"put the drinks on the table with the bag of chips"
350,0,1,1,1,"set up the xbox with the tv and put the music cd into the xbox"
351,2,1,1,1,"put the bowl with chips on the table"
351,3,1,1,1,"put all drinks and foods on the table"
351,4,1,1,1,"put the garbage bag into the garbage bin"
352,0,1,1,1,"have some food"
354,0,1,1,1,"mix the ice cream into syrup"
354,1,1,1,1,"take coffee slowly"
355,1,1,1,1,"eat the trash waste"
356,0,1,1,1,"boil the water"
357,1,1,1,1,"arrange all the things"
358,0,1,1,1,"raise up the xbox"
359,0,1,1,1,"prepare drinks and food"
360,0,1,1,1,"take the pot and fill it with water"
360,1,1,1,1,"put it in the microwave and start the microwave"
361,0,1,1,1,"grasp the brown book and math book"
361,1,1,1,1,"toggle off the tv"
361,2,1,1,1,"grasp the potato chips"
362,0,1,1,1,"cook and put the food on the bed"
362,2,1,1,1,"put on a dvd player"
362,3,1,1,1,"set up a movie threater"
363,0,1,1,1,"grasp the cup , and syrup"
363,1,1,1,1,"open the fridge and grasp the ice cream"
364,0,1,1,1,"grasp the pot"
364,1,1,1,1,"toggle the sink and fill the pot"
364,2,1,1,1,"place pot on front left stove"
364,3,1,1,1,"toggle front left stove"
365,0,1,1,1,"grasp instant noodle"
365,1,1,1,1,"put water in pot"
365,2,1,1,1,"put pot on stove"
365,3,1,1,1,"put hot water in instant noodle"
367,0,1,1,1,"play the movie"
367,2,1,1,1,"arrange pillows"
368,1,1,1,1,"grasp bag of chips"
368,2,1,1,1,"grasp trash"
370,1,1,1,1,"grasp long cup , long cup and glass"
371,1,1,1,1,"grasp bowl and pour into trash bin , grasp trash bag"
372,0,1,1,1,"grasp the pot , put it in the sink"
372,1,1,1,1,"open the faucet"
372,2,1,1,1,"grasp the pot and put it on the left stove"
372,3,1,1,1,"turn on the left stove"
373,0,1,1,1,"grasp the mug"
373,1,1,1,1,"grasp the spoon"
373,2,1,1,1,"place the mug on the table and scoop ice cream into the mug"
374,1,1,1,1,"grasp chips and grasp pillow"
374,2,1,1,1,"drop at sofa"
375,0,1,1,1,"grasp soda , grasp chips , grasp beer"
375,1,1,1,1,"drop in trash can"
375,2,1,1,1,"grasp trash bag"
376,0,1,1,1,"grasp book and drop on table"
376,1,1,1,1,"toggle tv off"
376,2,1,1,1,"grasp chips and drop on table"
377,0,1,1,1,"grasp the trash bag and place it in the garbage bin"
378,1,1,1,1,"drop near tv"
378,2,1,1,1,"grasp bowl and place on table"
378,3,1,1,1,"move couch near tv"
380,0,1,1,1,"grasp the ramen"
380,2,1,1,1,"place the ramen in the pot"
381,1,1,1,1,"place them in the sink"
381,3,1,1,1,"shut the microwave door"
382,1,1,1,1,"grasp beer and coke and place on table and take trash and place it in the trash bin"
383,0,1,1,1,"grasp pot to the sink"
383,2,1,1,1,"grasp pot to the stove"
383,3,1,1,1,"toggle the burner"
384,0,1,1,1,"turn on the tv and set to movie channel"
384,1,1,1,1,"turn up the volume"
384,2,1,1,1,"arrange the pillow on the couch"
385,0,1,1,1,"turn on the tv and set to the music channel"
385,1,1,1,1,"turn up the volume"
386,0,1,1,1,"grasp plate to the sink"
386,3,1,1,1,"grasp glass and put it near the mug"
386,4,1,1,1,"grasp chocolate syrup bottle and put it near the vanilla syrup bottle"
387,0,1,1,1,"turn off the tv"
388,0,1,1,1,"turn on the tv and set to the movie channel"
389,0,1,1,1,"put the game into the xbox"
390,0,1,1,1,"take out the coffee"
390,1,1,1,1,"take out the ice cream and syrup on the table"
391,0,1,1,1,"get the bottle on the table in the kitchen"
393,0,1,1,1,"take a movie from the cds"
393,1,1,1,1,"put it into the tv and play it"
393,2,1,1,1,"prepare snacks"
393,3,1,1,1,"get some pillows on the sofa"
394,0,1,1,1,"get out the movie and prepare for food in the fridge"
394,1,1,1,1,"take pillows and put it on the sofa"
395,0,1,1,1,"get out ramen in the fridge and then put it on the plate"
395,1,1,1,1,"add sauce and then mix it"
396,0,1,1,1,"get out the ramen from the fridge and then cook it in the pan"
400,0,1,1,1,"get some water in the cups and pour it in the pan"
400,1,1,1,1,"boil it for 5 minutes"
401,0,1,1,1,"take out coffee , ice cream and syrup"
403,0,1,1,1,"take pot and fill water in it"
403,1,1,1,1,"add ramen to the pot"
404,0,1,1,1,"grasp the kettle to the sink"
404,2,1,1,1,"put the kettle on the back-left burner of the stove"
404,3,1,1,1,"toggle back-left burner"
405,0,1,1,1,"get the bag of chips and bowl on the table"
406,0,1,1,1,"take the kettle to the sink and fill it with water"
407,0,1,1,1,"put bowl and cd's on the table"
408,0,1,1,1,"pick the beer bottle from the floor and throw it in the dustbin"
409,0,1,1,1,"put the bag of chips and books on the table"
410,0,1,1,1,"put xbox controller and game cd on the shelf"
415,1,1,1,1,"get the xbox and controller"
418,1,1,1,1,"put the xboxcontroller near tv remote"
422,0,1,1,1,"get the kettle and put some water into it"
423,2,1,1,1,"put coke and bear near the potato chips"
424,0,1,1,1,"clean all the plate"
428,0,1,1,1,"put xboxcontroller near xbox"
429,0,1,1,1,"put xbox near xbox controller"
430,0,1,1,1,"find an object"
433,1,1,1,1,"turn the tv off"
433,2,1,1,1,"clean that plate"
435,0,1,1,1,"clean the room"
436,1,1,1,1,"put orange juice in to the glass"
436,4,1,1,1,"pour milk into bowl"
436,5,1,1,1,"put glass and bowl on tray"
437,0,1,1,1,"fill the pot with water then boil the water in the pot on the stove"
438,0,1,1,1,"catch the pan , get to the fridge and fill water into it"
443,0,1,1,1,"prepare the ice cream"
445,0,1,1,1,"open my car"
447,0,1,1,1,"make breakfast"
448,0,1,1,1,"turn on the music"
450,0,1,1,1,"put brown book on table"
450,1,1,1,1,"pick up tv remote"
450,2,1,1,1,"turn tv off"
450,3,1,1,1,"open chips"
450,4,1,1,1,"pour chips in bowl"
450,5,1,1,1,"put bowl on table"
451,0,1,1,1,"fill kettle with water"
451,1,1,1,1,"heat kettle on stove"
451,5,1,1,1,"pour water in kettle into mug"
454,0,1,1,1,"get the ramen and cook it"
455,0,1,1,1,"get the ramen and cook it"
457,0,1,1,1,"get bottle and put it inside trash bin"
457,2,1,1,1,"get can and put it inside garbage bin"
457,4,1,1,1,"get guiness book and put it inside shelf"
457,6,1,1,1,"get brown book  and put it inside shelf"
457,8,1,1,1,"open bag of chips"
457,11,1,1,1,"get pillow and put it onto seat"
457,12,1,1,1,"get pillow and put it onto seat"
457,13,1,1,1,"get pillow and put it onto seat"
460,0,1,1,1,"set up the stereo"
460,1,1,1,1,"connect it with a laptop"
460,4,1,1,1,"place some snacks on the table"
461,0,1,1,1,"arrange the couch in front of the tv"
461,1,1,1,1,"put some snacks and drinks on the table"
461,3,1,1,1,"place the controllers on the table"
468,0,1,1,1,"put water in the boiler and turn it on"
470,0,1,1,1,"place xbox games and food on a table in front of the couch"
471,0,1,1,1,"turn on the music , put food on the table , clean up the room"
472,0,1,1,1,"put chairs in front of tv"
472,1,1,1,1,"put dvd in player"
472,2,1,1,1,"put pillows on chairs"
472,4,1,1,1,"put food and drinks on table"
472,5,1,1,1,"start movie"
472,6,1,1,1,"lower lights"
474,1,1,1,1,"put ramen noodles in it"
474,3,1,1,1,"turn burner on"
474,5,1,1,1,"turn burner off"
475,0,1,1,1,"prepare coffee"
475,1,1,1,1,"put in cup"
475,2,1,1,1,"put in ice cream and syrup"
476,0,1,1,1,"get eggs"
476,2,1,1,1,"discard shells"
476,3,1,1,1,"mix eggs till yokes are broken"
476,4,1,1,1,"place in frying pan"
476,6,1,1,1,"mix till eggs are solid"
477,1,1,1,1,"put the pot on the stove"
479,0,1,1,1,"find coffee and pour it into a bowl"
480,0,1,1,1,"find all school books in room and place on desk"
480,1,1,1,1,"find soda and place on desk"
480,2,1,1,1,"find chips and place in bowl"
480,3,1,1,1,"place bowl with chips inside on desk"
480,4,1,1,1,"find television remote and turn off television"
481,0,1,1,1,"find cd and place in xbox"
481,3,1,1,1,"find chips and bowl"
481,4,1,1,1,"place chips in bowl and place bowl on desk"
482,0,1,1,1,"boil water"
482,2,1,1,1,"remove egg from water and place on plate"
482,3,1,1,1,"make coffee and pour coffee into mug"
483,0,1,1,1,"find kettle"
483,2,1,1,1,"place kettle on any stove burner"
483,3,1,1,1,"turn stove burner with kettle on it on"
484,5,1,1,1,"start the video"
485,0,1,1,1,"put food on the table"
487,0,1,1,1,"boil the water"
488,0,1,1,1,"empty dishwasher"
488,1,1,1,1,"put items in cupboard"
488,2,1,1,1,"clean countertop"
489,0,1,1,1,"select xbox game"
489,1,1,1,1,"turn on xbox"
490,0,1,1,1,"place movie in dvd player"
491,0,1,1,1,"prepare coffee"
491,2,1,1,1,"pour coffee and syrup over ice cream"
494,0,1,1,1,"make a pot of coffee"
494,2,1,1,1,"pour some coffee into a mug"
494,4,1,1,1,"bring the mug and the plate to the table"
494,6,1,1,1,"bring cutlery and a napkin to the table"
495,0,1,1,1,"turn on the music"
495,2,1,1,1,"put the food on the table"
497,1,1,1,1,"clear the middle of the room"
499,0,1,1,1,"grab some xbox games and get the xbox ready"
499,2,1,1,1,"prepare some snacks"
499,3,1,1,1,"move the couch"
500,0,1,1,1,"boil water"
500,1,1,1,1,"cook ramen"
501,0,1,1,1,"get a drink out"
501,1,1,1,1,"get the food ready"
501,2,1,1,1,"serve breakfast"
502,0,1,1,1,"get textbooks ready"
502,1,1,1,1,"turn off the tv"
502,2,1,1,1,"grab snacks"
503,0,1,1,1,"bring all the textbooks"
503,1,1,1,1,"turn off the tv"
503,2,1,1,1,"bring food"
504,1,1,1,1,"make breakfast"
504,2,1,1,1,"put everything on the table"
505,0,1,1,1,"make coffee"
505,1,1,1,1,"add ice cream and syrup to the coffee"
506,2,1,1,1,"bring pillows"
507,0,1,1,1,"get cups and drinks out"
507,1,1,1,1,"make food for breakfast"
507,2,1,1,1,"serve food for everyone"
508,0,1,1,1,"boil water"
509,0,1,1,1,"pick up remote"
509,1,1,1,1,"close tv"
509,2,1,1,1,"move to counter"
509,3,1,1,1,"pick up food"
509,4,1,1,1,"bring it to desk"
509,5,1,1,1,"open books"
510,0,1,1,1,"get the cup of ramen , and add water to it"
512,0,1,1,1,"pick up the bowl"
512,1,1,1,1,"dump bowl contents in garbage bin"
512,2,1,1,1,"place cd on centre table"
512,3,1,1,1,"pick up beer"
512,4,1,1,1,"drop beer near coke on centre table"
513,1,1,1,1,"put kettle on stove for 2 minutes"
514,2,1,1,1,"put mug in microwave for 2 minutes"
515,0,1,1,1,"pick up  cd from shelf and place on centre table"
515,1,1,1,1,"empty the bag of chips into bowl and place bowl on centre table"
515,2,1,1,1,"find pillows and arrange on couch"
516,0,1,1,1,"make the bed"
516,1,1,1,1,"hang up clothes"
516,2,1,1,1,"pick up trash"
517,1,1,1,1,"put all the books on the table"
517,2,1,1,1,"put some food on the table"
519,0,1,1,1,"take the coffee mug"
519,1,1,1,1,"add ice-cream and chocolate syrup to the mug"
524,0,1,1,1,"get the game and put it into the xbox"
524,1,1,1,1,"hook the xbox up to the tv and turn it on"
525,2,1,1,1,"put the trash bag into the trash can"
526,0,1,1,1,"fill the kettle with water and put it on the stove burner"
526,1,1,1,1,"turn the burner on"
527,1,1,1,1,"fill the kettle with water and place it on the stove"
527,2,1,1,1,"boil the water , then put the ramen in the pot"
527,4,1,1,1,"place the plate near the glass"
528,0,1,1,1,"find the game and put it into the xbox"
528,1,1,1,1,"hook the xbox up to the television"
529,2,1,1,1,"add the syrup to the coffee and mix it with a spoon"
530,0,1,1,1,"put the movie disk into the xbox"
530,2,1,1,1,"fill the bowl with chips and put it on the table"
531,1,1,1,1,"fill the instant ramen with water and heat it in the microwave"
532,0,1,1,1,"put the game disk into the xbox"
532,2,1,1,1,"pour the chips into the bowl on the table"
535,0,1,1,1,"put the music disk in the xbox and connect it to the tv"
535,2,1,1,1,"place the bowl of chips on the table near the couch"
535,3,1,1,1,"put the garbage bag into the garbage bin"
536,0,1,1,1,"find the game disk and put it into the xbox"
537,0,1,1,1,"put some water into the kettle"
538,0,1,1,1,"find the game disk and put it into the xbox"
540,0,1,1,1,"put the glass in the sink"
541,0,1,1,1,"put the mug in the sink"
542,0,1,1,1,"throw coke and beer in trash"
542,2,1,1,1,"put bag of chips in trash"
542,8,1,1,1,"put book on shelf"
543,0,1,1,1,"walk to the counter and double-click on glass"
543,1,1,1,1,"repeat for plate"
543,4,1,1,1,"repeat for spoon and mug"
544,0,1,1,1,"pickup books place on shelf , turn on then turn off the tv and pick up food"
545,0,1,1,1,"pick up empty dishes and pickup and put away things"
546,0,1,1,1,"take your coffee"
546,1,1,1,1,"grab the ice cream and put it inside the coffee"
546,2,1,1,1,"put the ice cream back and take the syrup"
546,3,1,1,1,"pour the syrup inside the coffee and put the syrup away"
547,0,1,1,1,"take the dvd and put it inside the dvd player"
547,2,1,1,1,"take the popcorn and put it in the microwave"
548,0,1,1,1,"take the pot to the sink"
548,1,1,1,1,"fill the pot with water"
548,2,1,1,1,"move the pot to the stove"
548,3,1,1,1,"turn the stove on"
549,0,1,1,1,"take the pot and move it to the sink"
549,1,1,1,1,"fill the pot with water"
549,2,1,1,1,"move the pot to the stove"
549,3,1,1,1,"turn the stove on"
550,0,1,1,1,"take the game and put it inside the xbox"
550,2,1,1,1,"take bag of chips and move it beside the tv"
551,0,1,1,1,"turn on the kettle"
551,1,1,1,1,"pick up the instant ramen"
551,2,1,1,1,"put it inside a pot"
551,3,1,1,1,"pour the water from the kettle"
552,0,1,1,1,"turn on music"
552,1,1,1,1,"put the xbox on the shelf"
552,2,1,1,1,"take the pack of chips and put it on the table"
553,0,1,1,1,"turn on the kettle"
553,1,1,1,1,"pour the kettle into the ramen"
554,2,1,1,1,"take the pillow from the shelf and put it on the couch"
555,0,1,1,1,"take the kettle and fill it with water"
555,1,1,1,1,"put the kettle on the stove and turn the stove on"
556,0,1,1,1,"turn on the television"
556,1,1,1,1,"move the bag of chips to the bowl"
556,2,1,1,1,"move the garbage bag to the trash"
558,1,1,1,1,"pick up the garbage bag and move it to the garbage bin"
559,1,1,1,1,"move the cd to the television"
559,2,1,1,1,"eat the bag of chips"
560,0,1,1,1,"move the books to the table"
560,1,1,1,1,"turn off the television"
560,2,1,1,1,"move the bowl to the table"
561,0,1,1,1,"move the cd to the xbox"
562,0,1,1,1,"take the kettle and move it to the stove"
562,1,1,1,1,"take the ramen and put it inside the kettle"
562,2,1,1,1,"turn on the stove"
563,0,1,1,1,"move the garbage bag to the garbage bin"
563,1,1,1,1,"turn off the television"
563,2,1,1,1,"pick up the book and move it to the shelf"
564,0,1,1,1,"move the kettle to the stove"
564,1,1,1,1,"turn on the stove"
564,2,1,1,1,"put the ramen inside the kettle"
565,0,1,1,1,"take the kettle and move it to the stove"
565,1,1,1,1,"put the ramen inside the kettle"
565,2,1,1,1,"turn on the stove"
566,1,1,1,1,"serve it"
567,0,1,1,1,"get the mug and heat up coffee in the microwave"
567,2,1,1,1,"scoop ice cream into a bowl"
567,3,1,1,1,"pour coffee into the bowl"
567,4,1,1,1,"add syrup to the bowl"
568,0,1,1,1,"make food , get pillows , watch movie"
569,0,1,1,1,"arrange things and take out trash waste then sit on the chair"
570,0,1,1,1,"go to the game system and go to the xbox , get the food and arrange couch"
571,1,1,1,1,"place books on desk"
571,4,1,1,1,"turn tv off"
571,7,1,1,1,"place bottle on the counter"
572,0,1,1,1,"take coffee , eat the ice cream and use syrup for ice cream"
573,0,1,1,1,"turn off water faucet in kitchen"
573,2,1,1,1,"pick up cup on the counter"
573,5,1,1,1,"pick up chocolate syrup"
573,6,1,1,1,"walk to fridge"
573,7,1,1,1,"open fridge"
573,8,1,1,1,"put chocolate syrup into the fridge"
573,9,1,1,1,"close the fridge"
574,0,1,1,1,"pick up cd"
574,2,1,1,1,"put down xbox"
574,4,1,1,1,"pick up coke can"
574,5,1,1,1,"put can down on the center table"
575,0,1,1,1,"pick up the kettle"
575,2,1,1,1,"go to the stove"
575,3,1,1,1,"place the kettle on the right front burner"
575,4,1,1,1,"open the front right burner"
576,0,1,1,1,"go to the sofa"
576,1,1,1,1,"pick up the xbox controller and place it on the xbox"
576,2,1,1,1,"go to the tv and turn it off"
576,3,1,1,1,"go to the coffee table and pick up the book"
577,0,1,1,1,"empty all dishes into the sink"
577,4,1,1,1,"wipe fridge with cloth"
578,0,1,1,1,"gather all used cups and glasses and place into the sink"
578,1,1,1,1,"gather and arrange ramen , vanilla syrup , and chocolate syrup on the counter"
578,2,1,1,1,"wipe the counter with a cloth"
578,3,1,1,1,"wipe fridge door"
579,2,1,1,1,"pick up mug and empty liquid into the sink"
579,3,1,1,1,"put mug into the sink"
580,0,1,1,1,"fill kettle with hot water from the sink"
580,1,1,1,1,"place the kettle on the stove"
580,4,1,1,1,"pour kettle water into instant ramen"
580,5,1,1,1,"pick up spoon and stir ramen"
580,7,1,1,1,"add chocolate syrup to mug"
580,8,1,1,1,"serve the ramen , spoon , and mug"
581,1,1,1,1,"pick up tv remote and turn the station to a music channel"
581,2,1,1,1,"put the bowl on the table and fill the bowl with chips"
581,3,1,1,1,"put the coke can onto the table"
581,4,1,1,1,"put the beer bottle on the table"
581,5,1,1,1,"take garbage bag and throw it away"
582,0,1,1,1,"pick up books and move to table"
582,1,1,1,1,"turn off tv"
582,2,1,1,1,"gather food and put on table"
584,0,1,1,1,"turn off the tv"
584,2,1,1,1,"pick up brown book"
584,4,1,1,1,"put brown book on table"
584,6,1,1,1,"pick up bowl"
584,8,1,1,1,"put bowl on table"
584,10,1,1,1,"pick up beer"
584,12,1,1,1,"put beer on table"
585,0,1,1,1,"pick up trash bag"
585,2,1,1,1,"put trash bag in garbage bin"
585,4,1,1,1,"pick up guiness book"
585,6,1,1,1,"put guiness book on coffee table"
585,8,1,1,1,"pick up bag of chips"
585,10,1,1,1,"put bag of chips in garbage bin"
587,0,1,1,1,"pick up coke and put it on the table"
587,1,1,1,1,"pick up the controller and put it on the table"
587,2,1,1,1,"pick up the beer bottle and put it on the table"
587,3,1,1,1,"put the trash waste in the garbage bin"
589,0,1,1,1,"get a pot"
589,2,1,1,1,"put on the stove"
589,3,1,1,1,"turn the stove on"
590,0,1,1,1,"turn on music"
590,2,1,1,1,"pick up video game controller"
590,3,1,1,1,"place on table"
590,5,1,1,1,"pick up ramen"
590,6,1,1,1,"put in microwave"
590,7,1,1,1,"turn on microwave"
590,8,1,1,1,"remove ramen from microwave"
591,0,1,1,1,"remove coffee mug from microwave"
591,2,1,1,1,"pick up ice cream"
591,4,1,1,1,"add ice cream to mug"
591,6,1,1,1,"pick up syrup"
591,8,1,1,1,"add syrup to mug"
592,0,1,1,1,"turn on music"
592,2,1,1,1,"pick up video game controller"
592,5,1,1,1,"pick of ramen"
592,7,1,1,1,"put in microwave"
592,9,1,1,1,"turn microwave on"
592,11,1,1,1,"remove ramen from microwave"
593,0,1,1,1,"pick up canada dry"
593,2,1,1,1,"pick up instant ramen"
593,3,1,1,1,"put in microwave"
593,4,1,1,1,"turn microwave on"
593,5,1,1,1,"remove instant ramen"
593,7,1,1,1,"serve canada dry"
593,8,1,1,1,"serve instant ramen"
594,0,1,1,1,"pick up bag of chips"
594,1,1,1,1,"discard bag of chips in garbage"
594,3,1,1,1,"pick up soda"
594,4,1,1,1,"discard soda in garbage"
594,6,1,1,1,"pick up garbage"
594,7,1,1,1,"discard garbage"
594,9,1,1,1,"pick up book"
594,10,1,1,1,"place book on shelf"
594,12,1,1,1,"pick up bottle"
594,13,1,1,1,"place bottle on shelf"
595,0,1,1,1,"turn on television"
595,2,1,1,1,"pick up xbox"
595,4,1,1,1,"turn on xbox"
595,6,1,1,1,"put xbox on shelf"
595,8,1,1,1,"pick up instant ramen"
595,10,1,1,1,"put instant ramen in microwave"
595,12,1,1,1,"turn on microwave"
595,14,1,1,1,"remove instant ramen"
595,16,1,1,1,"pick up couch"
595,20,1,1,1,"sit on couch"
595,22,1,1,1,"pick up xbox controller"
595,24,1,1,1,"play game on xbox"
596,0,1,1,1,"pick up coffee mug"
596,2,1,1,1,"pick up ice cream"
596,4,1,1,1,"put ice cream in coffee mug"
596,6,1,1,1,"pick up syrup"
596,8,1,1,1,"put syrup in coffee mug"
597,0,1,1,1,"pick up long cup"
597,2,1,1,1,"walk to faucet"
597,4,1,1,1,"turn on faucet"
597,6,1,1,1,"fill long cup with water from faucet"
597,8,1,1,1,"pour water into pot"
597,10,1,1,1,"put pot on right front stove burner"
597,12,1,1,1,"turn right front burner on"
598,0,1,1,1,"pick up book"
598,1,1,1,1,"put book on shelf"
598,3,1,1,1,"pick up xbox"
598,4,1,1,1,"put xbox on shelf"
598,6,1,1,1,"pick up television remote"
598,7,1,1,1,"put television remote on shelf"
598,9,1,1,1,"pick up bag of chips"
598,10,1,1,1,"put bag of chips in the garbage bag"
598,12,1,1,1,"pick up garbage bag"
598,13,1,1,1,"discard garbage bag"
599,0,1,1,1,"pick up instant ramen"
599,1,1,1,1,"put into microwave"
599,2,1,1,1,"turn microwave on"
599,3,1,1,1,"serve ramen"
599,5,1,1,1,"pick up coffee mug"
599,6,1,1,1,"serve coffee"
600,0,1,1,1,"pick up coffee mug"
600,2,1,1,1,"pick up ice cream"
600,4,1,1,1,"put ice cream in coffee mug"
600,6,1,1,1,"pick up syrup"
600,8,1,1,1,"put syrup in coffee mug"
601,0,1,1,1,"pick up coffee mug"
601,2,1,1,1,"pick up ice cream"
601,4,1,1,1,"put ice cream in coffee mug"
601,6,1,1,1,"pick up syrup"
601,8,1,1,1,"put syrup in coffee mug"
602,0,1,1,1,"pick up dishes"
602,2,1,1,1,"put dishes in  sink"
602,4,1,1,1,"pick up book"
602,5,1,1,1,"put book on shelf"
602,7,1,1,1,"pick up xbox"
602,8,1,1,1,"put xbox on shelf"
603,0,1,1,1,"turn on television"
603,1,1,1,1,"pick up television remote"
603,4,1,1,1,"pick up instant ramen"
603,5,1,1,1,"put instant ramen in microwave"
603,6,1,1,1,"turn on microwave"
603,7,1,1,1,"put instant ramen on coffee table"
603,9,1,1,1,"pick up pillows"
603,10,1,1,1,"put pillows on couch"
603,12,1,1,1,"sit on couch"
604,0,1,1,1,"pick up coffee mug"
604,2,1,1,1,"pick up ice cream"
604,4,1,1,1,"put ice cream in coffee mug"
604,6,1,1,1,"pick up syrup"
604,8,1,1,1,"put syrup in coffee mug"
605,0,1,1,1,"turn on radio"
605,2,1,1,1,"pick up instant ramen"
605,3,1,1,1,"put instant ramen in microwave"
605,4,1,1,1,"turn on microwave"
605,5,1,1,1,"remove instant ramen"
605,6,1,1,1,"put instant ramen on counter"
605,8,1,1,1,"pick up garbage bag"
605,9,1,1,1,"discard garbage bag"
606,0,1,1,1,"pick up coffee mug"
606,2,1,1,1,"pick up ice cream"
606,4,1,1,1,"put ice cream in coffee mug"
606,6,1,1,1,"pick up syrup"
606,8,1,1,1,"put syrup in coffee mug"
607,0,1,1,1,"pick up book"
607,1,1,1,1,"put book on shelf"
607,3,1,1,1,"pick up television remote"
607,4,1,1,1,"press the off button on the remote"
607,6,1,1,1,"pick up instant ramen"
607,7,1,1,1,"put instant ramen in microwave"
607,8,1,1,1,"turn on microwave"
607,9,1,1,1,"remove instant ramen"
607,10,1,1,1,"put instant ramen on counter"
608,0,1,1,1,"turn on radio"
608,2,1,1,1,"pick up instant ramen"
608,3,1,1,1,"put instant ramen in microwave"
608,4,1,1,1,"turn on microwave"
608,5,1,1,1,"remove instant ramen"
608,6,1,1,1,"put instant ramen on counter"
608,8,1,1,1,"pick up garbage bag"
